Sentence,Sentiment,text_length,pred_label,confidence,pos_score,neg_score,neu_score,sentiment_score
"Fiskars R , founded in 1649 , is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the U.S. .",neutral,30,neutral,0.8735643029212952,0.11721145361661911,0.00922427512705326,0.8735643029212952,0.10798717848956585
"Berkshire discloses unit's ties to Iran, opens probe",negative,8,neutral,0.9316930174827576,0.04030441492795944,0.02800256386399269,0.9316930174827576,0.012301851063966751
The aim is to convert the plants into flexible manufacturers of new and technologically demanding products .,positive,17,positive,0.6069212555885315,0.6069212555885315,0.007554369047284126,0.3855243921279907,0.5993668865412474
"Today , we are connecting people in new and different ways - fusing advanced mobile technology with personalized services to enable people to stay close to what matters to them .",neutral,31,neutral,0.7484108805656433,0.2418665885925293,0.009722602553665638,0.7484108805656433,0.23214398603886366
"In the Baltic countries , sales fell by 42.6 % .",negative,11,negative,0.9755206108093262,0.00659834174439311,0.9755206108093262,0.0178809966892004,-0.9689222690649331
"For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news",neutral,16,neutral,0.9487292170524597,0.02084106020629406,0.030429726466536522,0.9487292170524597,-0.009588666260242462
"In Finland , 71 % of paper and paperboard is reclaimed .",neutral,12,neutral,0.9416671991348267,0.04105660691857338,0.01727611944079399,0.9416671991348267,0.02378048747777939
"A total of 750,330 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed in December exercising the A-B-C options based on the company 's stock option plan 1999 .",neutral,34,neutral,0.9315304756164551,0.05599355325102806,0.012475933879613876,0.9315304756164551,0.043517619371414185
$GRPN might be selling off ahead of $P earnings...,negative,9,negative,0.7813459038734436,0.08747152984142303,0.7813459038734436,0.13118258118629456,-0.6938743740320206
"The above mentioned shareholders will suggest that a monthly salary of EUR 1,400 would be paid for the Board members outside the company .",neutral,24,neutral,0.9130876064300537,0.050954464823007584,0.03595789149403572,0.9130876064300537,0.014996573328971863
Arm profits and sales up as shift away from mobile gains pace,positive,12,positive,0.8289337158203125,0.8289337158203125,0.13988254964351654,0.03118373453617096,0.689051166176796
"Incap Contract Manufacturing will carry out the manufacturing for these agreements at its factory in Tumkur , near Bangalore .",neutral,20,neutral,0.92036372423172,0.0681079551577568,0.011528367176651955,0.92036372423172,0.05657958798110485
Cargo volume increased by approximately 5 % .,positive,8,positive,0.9573051929473877,0.9573051929473877,0.016302861273288727,0.02639189176261425,0.941002331674099
$GOOGL Hit With Lawsuit from Russian Search Engine $YNDX http://stks.co/b1kD8,negative,10,negative,0.9492264986038208,0.015220443718135357,0.9492264986038208,0.03555304929614067,-0.9340060548856854
$AAPL Action into the close indicates that $AAPL probably hit a near term high.  Momentum slowing after a huge run.,positive,20,positive,0.5292166471481323,0.5292166471481323,0.40363720059394836,0.0671461671590805,0.12557944655418396
"So far the company has awarded more than $ 350,000 worth of tools and materials .",neutral,16,positive,0.6764785051345825,0.6764785051345825,0.0091167651116848,0.31440469622612,0.6673617400228977
"However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 .",negative,28,negative,0.974240243434906,0.012996925972402096,0.974240243434906,0.012762820348143578,-0.9612433174625039
Aviva Fined $27 Million by U.K. Regulator Over Fee Failings,negative,10,negative,0.9638301730155945,0.011483300477266312,0.9638301730155945,0.024686504155397415,-0.9523468725383282
"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .",negative,38,negative,0.9755157232284546,0.008912377990782261,0.9755157232284546,0.01557189878076315,-0.9666033452376723
"The bank also expects additional costs , related to the Dash 8 - Q400 jets , which the group shelved in October 2007 .",neutral,24,negative,0.7145900130271912,0.044317785650491714,0.7145900130271912,0.24109220504760742,-0.6702722273766994
The turbines are expected to be launched by the end of 2012 .,neutral,13,neutral,0.8503484129905701,0.14084671437740326,0.008804840967059135,0.8503484129905701,0.13204187341034412
"ADPnews - Sep 28 , 2009 - Finnish silicon wafers maker Okmetic Oyj HEL : OKM1V said it will reduce the number of its clerical workers by 22 worldwide as a result of personnel negotiations completed today .",neutral,38,negative,0.9605286717414856,0.010615871287882328,0.9605286717414856,0.028855429962277412,-0.9499128004536033
Shell offers 50 percent premium to buy BG for $70 billion,positive,11,neutral,0.7638170123100281,0.22738519310951233,0.008797802962362766,0.7638170123100281,0.21858739014714956
Lean System supports change management and component purchasing extremely well .,positive,11,positive,0.8314645886421204,0.8314645886421204,0.007843727245926857,0.16069170832633972,0.8236208613961935
Incap Furniture is presently negotiating staff cuts .,negative,8,negative,0.9554370045661926,0.009560732170939445,0.9554370045661926,0.035002220422029495,-0.9458762723952532
"To see more of New Haven Register , or to subscribe to the newspaper .",neutral,15,neutral,0.9397648572921753,0.03819594159722328,0.022039154544472694,0.9397648572921753,0.016156787052750587
"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .",negative,22,negative,0.9690017104148865,0.012966347858309746,0.9690017104148865,0.018032003194093704,-0.9560353625565767
$NVDA sideways,neutral,2,neutral,0.9377960562705994,0.03418218716979027,0.028021756559610367,0.9377960562705994,0.006160430610179901
Diageo Shares Surge on Report of Possible Takeover by Lemann,positive,10,positive,0.5125985145568848,0.5125985145568848,0.4295943081378937,0.05780716612935066,0.08300420641899109
`` Our approach is very much to only use raw materials that are produced in line with the principles of sustainable development .,neutral,23,neutral,0.9067973494529724,0.08175841718912125,0.011444193311035633,0.9067973494529724,0.07031422387808561
"` Nordea 's definitely too big for Sampo to acquire , ' said an analyst ` But Sampo would appear to have an agenda for Nordea ahead of the privatisation .",neutral,31,neutral,0.9040298461914062,0.07614384591579437,0.019826294854283333,0.9040298461914062,0.05631755106151104
"Ahlstrom , headquartered in Helsinki , Finland , is a global company involved in the development , manufacture and marketing of high performance fibre-based materials .",neutral,26,neutral,0.9285793900489807,0.05879608541727066,0.012624530121684074,0.9285793900489807,0.046171555295586586
"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day .",neutral,34,neutral,0.8174440264701843,0.15627171099185944,0.026284290477633476,0.8174440264701843,0.12998742051422596
"The combination of all services enabling us to offer a complex and strengthened service chain not only limited to the Baltic port connections but also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch .",positive,47,positive,0.9398055076599121,0.9398055076599121,0.012271333485841751,0.047923117876052856,0.9275341741740704
"Key reasons to read this report : - Report contains only relevant information , leaving out excessive data .",neutral,19,neutral,0.8679504990577698,0.019480234012007713,0.11256922781467438,0.8679504990577698,-0.09308899380266666
Adobe Receives New Rating from Top Analyst $ADBE https://t.co/LJNXPEvHZN,positive,9,positive,0.8602623343467712,0.8602623343467712,0.010104762390255928,0.1296328753232956,0.8501575719565153
"As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland .",neutral,24,neutral,0.8045189380645752,0.18769128620624542,0.0077897487208247185,0.8045189380645752,0.1799015374854207
"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden .",neutral,30,neutral,0.8865868449211121,0.10210462659597397,0.011308547109365463,0.8865868449211121,0.0907960794866085
Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .,negative,15,negative,0.785335123538971,0.13761509954929352,0.785335123538971,0.07704979926347733,-0.6477200239896774
$VRTX early technical BUY signal... for confirmation > 86 it needs some fundam. incentive https://t.co/QuYSrqFo2x,positive,15,neutral,0.8107810020446777,0.1647428423166275,0.02447611093521118,0.8107810020446777,0.14026673138141632
The energy-efficient data center will be built by combining an effective energy solution with state-of-the-art technology .,positive,17,positive,0.8094647526741028,0.8094647526741028,0.007299045566469431,0.18323621153831482,0.8021657071076334
Johnson Matthey raises prospect of investor payout,positive,7,positive,0.8152587413787842,0.8152587413787842,0.09561412781476974,0.08912713080644608,0.7196446135640144
"The chain has been trying to cut its own costs , pressuring vendors such as fitness equipment manufacturer Precor to slash prices .",neutral,23,negative,0.9544806480407715,0.01828160136938095,0.9544806480407715,0.027237676084041595,-0.9361990466713905
"Aldata Solution , a global company engaged in supplier to consumer business process optimization , has announced the details of its Dollars for Dinosaurs program .",neutral,26,neutral,0.6423875093460083,0.34906449913978577,0.008548000827431679,0.6423875093460083,0.3405164983123541
Also the development of online businesses will continue .,neutral,9,neutral,0.680785059928894,0.3124925196170807,0.006722443271428347,0.680785059928894,0.30577007634565234
"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .",neutral,25,neutral,0.9358685612678528,0.0356670618057251,0.028464410454034805,0.9358685612678528,0.007202651351690292
Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,neutral,16,neutral,0.93885338306427,0.04716777428984642,0.013978858478367329,0.93885338306427,0.03318891581147909
"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .",positive,28,positive,0.9397594928741455,0.9397594928741455,0.038995563983917236,0.021244965493679047,0.9007639288902283
US dollar wipes out sales gains for SABMiller,negative,8,negative,0.8670435547828674,0.11341379582881927,0.8670435547828674,0.01954258792102337,-0.7536297589540482
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",positive,18,positive,0.953300952911377,0.953300952911377,0.02005479298532009,0.026644250378012657,0.9332461599260569
"Seppala 's revenue increased by 0.2 % to EUR10 .1 m. In Finland , revenue went down by 2.4 % to EUR6 .8 m , while sales abroad rose by 6.2 % to EUR3 .3 m. Sales increased in all the Baltic countries as well as in Russia and Ukraine .",positive,51,negative,0.6781308650970459,0.28549861907958984,0.6781308650970459,0.03637057915329933,-0.39263224601745605
$WX Decent pull back . .,negative,6,neutral,0.7069627046585083,0.20292501151561737,0.09011229872703552,0.7069627046585083,0.11281271278858185
